id,year,location,estab,formal,service,sector,group,grphq,market1,market2,market3,market4,market5,market6,market7,market8,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,totalstaff08,totalstaff09,totalstaff10,percent_graduate_staff,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,turnover08,turnover09,turnover10,iprod1,iprod2,prod_dev1,prod_dev2,prod_dev3,prod_dev4,prod_origin1,prod_origin2,prod_origin3,prod_origin4,prod_origin5,prod_origin6,prod_origin7,nmprod,nfprod,snmprod,snfprod,sucprod,iproc1,iproc2,iproc3,proc_dev1,proc_dev2,proc_dev3,proc_dev4,proc_origin1,proc_origin2,proc_origin3,proc_origin4,proc_origin5,proc_origin6,proc_origin7,nmproc,nfproc,abandoned_iact,ongoing_iact,iact1,crd,ord,iact2,iact3,iact3_1,iact4,iact5,iact5_1,iact6,iact7,iact8,iact9,iact10,iact11,iact12,rddept,rddept_HOD,rdstaff,rd_ftphd,rd_ftms,rd_ftbs,rd_fthnd,rd_ftdip,rd_ftother,rd_ptphd,rd_ptms,rd_ptbs,rd_pthnd,rd_ptdip,rd_ptother,iexp1,iexp2,iexp3,iexp4,iexptotal,coop,coopn1,coopn2,coopn3,coopn4,coopn5,coopn6,coopn7,coopwa1,coopwa2,coopwa3,coopwa4,coopwa5,coopwa6,coopwa7,coopa1,coopa2,coopa3,coopa4,coopa5,coopa6,coopa7,coope1,coope2,coope3,coope4,coope5,coope6,coope7,coopus1,coopus2,coopus3,coopus4,coopus5,coopus6,coopus7,coopas1,coopas2,coopas3,coopas4,coopas5,coopas6,coopas7,coopo1,coopo2,coopo3,coopo4,coopo5,coopo6,coopo7,valcoop,id_valcoop1,add_valcoop1,id_valcoop2,add_valcoop2,id_valcoop3,add_valcoop3,id_valcoop4,add_valcoop4,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,info_prod1,info_proc1,info_mark1,info_qual1,info_prod2,info_proc2,info_mark2,info_qual2,info_prod3,info_proc3,info_mark3,info_qual3,info_prod4,info_proc4,info_mark4,info_qual4,info_prod5,info_proc5,info_mark5,info_qual5,info_prod6,info_proc6,info_mark6,info_qual6,info_prod7,info_proc7,info_mark7,info_qual7,info_prod8,info_proc8,info_mark8,info_qual8,info_prod9,info_proc9,info_mark9,info_qual9,info_prod10,info_proc10,info_mark10,info_qual10,license,lic_local_ri,lic_foreign_ri,lic_local_firm,lic_foreign_firm,inno_license,subcontractor,outsource,ieffect_prod1,ieffect_prod2,ieffect_prod2a,ieffect_prod2b,ieffect_prod3,ieffect_proc1,ieffect_proc2,ieffect_proc3,ieffect_proc4,ieffect_proc5,ieffect_other1,ieffect_other1a,ieffect_other1b,ieffect_other2,ieffect_other3,inno_motive1,inno_motive1a,inno_motive2,inno_motive2a,inno_motive3,inno_motive3a,inno_motive4,inno_motive5,inno_motive5a,inno_motive6,inno_motive6a,inno_motive7,inno_motive7a,inno_motive8,inno_motive8a,inno_motive8b,inno_motive8c,inno_motive9,inno_motive10,inno_motive11,inno_motive11a,inno_motive11b,inno_motive12,inno_motive13,inno_motive13a,inno_motive14,inno_motive15,iabandon_concept,iabandon_ongoing,iabandon_delayed,obstacle_cost1,obstacle_cost2,obstacle_cost3,obstacle_cost4,obstacle_cost5,obstacle_knowledge1,obstacle_knowledge2,obstacle_knowledge3,obstacle_knowledge4,obstacle_market1,obstacle_market2,obstacle_market3,obstacle_market4,obstacle_market5,obstacle_infra1,obstacle_infra2,obstacle_need1,obstacle_need2,obstacle_other1,obstacle_other2,obstacle_other3,patapply,npatapply,fpatapply,npat,fpat,design,trademk,copyrt,licenser,iorg1,iorg2,iorg3,imark1,imark2,imark3,imark4,ieffect_org1,ieffect_org2,ieffect_org3,ieffect_org4,ieffect_org5,firm_new,nigeria_new,world_new,describe_new,example_inno1,example_inno2,example_inno3,govsup,finsup0,finsup1,finsup2,finsup3,finsup4,finsup5,finsup6,finsup7,aware_policy,policysup1,policysup2,policysup3,policysup4,policysup5,policysup6,policysup7,policysup8,hinder_policy,example_support_policy1,example_support_policy2,example_support_policy3,example_support_policy4,example_hinder_policy1,example_hinder_policy2,example_hinder_policy3,example_hinder_policy4,example_hinder_policy5,example_hinder_policy6,policy_suggestion1,policy_suggestion2,policy_suggestion3,policy_suggestion4,policy_suggestion5,policy_suggestion6,policy_suggestion7,policy_suggestion8
190,2008,0, ,1,0,15,0, ,0,0,0,0,0,0,0,0,12,12,12,0,0,0,12,12,12, , , , ,0,0,0,0,0,0,0,0,0,0,0,12,10000,15000,20000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , ,2,3,2,2, ,2, ,1, ,1, , , , , , ,0, , ,0,0,0,0,0,0,1,1,0,1,1, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0, , , , , ,3,3, ,0, , , , , , , , , , ,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
191,2008,0,1994,1,0,17,0, ,1,1,0,0,0,0,0,0,15,12,16,0,0,0,15,12,16, , , , ,0,0,0,0,0,0,0,0,0,0,0,16,8000000,7800000,9000000, , , ,1,1,0,0,1, ,0,1, , , , , ,0,1,30,50,20,1,1,1,0,0,1, ,0,1, , , , , , , ,0,1,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,3,0, , ,3,3,3,2,1, ,1, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,3,2,2,2,1,0,3,3, ,3,3,0,0, , , ,0, , ,0,0,0,0,0,0,1,0,0,1,1, , ,2,3,0,2, , , , , , , , ,0, ,0,0,0,0,0,0, ,1, , , , , , , , ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
192,2008,0,1974, ,0,27,0, ,1,0,0,0,0,0,0,0,4,4,4,46,46,46,50,50,50, , , , ,0,0,0,0,1,3,0,0,0,0,0,46,250000,150000,200000, , , ,1,1,0,0,1, ,0,1, , , , , ,1,1,25,25,50,1,0,0,0,0,1, ,1,0, , , , , , , ,0,0,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,1,0, , ,1,1,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0, , ,3,3,1,1,0,0,0,3, ,3,3,0,0, , , ,0, , ,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,1,3,3,3,3,3,3,3, ,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
193,2008,0, ,1,0,20,1,1,1,1,0,0,0,0,0,0,50,40,40,0,0,0,50,40,40, , , , ,0,0,0,0,3,37,0,0,0,0,0,0,16000000,12500000,15000000, , , ,1,1,1,0,0, ,0,1, , , , , ,1,1,50,30,20,1,0,0,1,0,0, ,0,1, , , , , , , ,0,0,0, , ,1,1, ,0,0, ,0,1,1,0,1,0, , , , , , , , , , , , , , , , , ,0, ,0,500000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,2,0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0, , , , , ,0, ,3,1, , ,3,2,2,1,1, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,3,1,1,1,0,0,3,3, ,3,3,0,0, , , ,0, , ,1,0,0,0,0,0,1,1,0,1,1, , ,3,3,1,2, , , , , , , , ,1, ,0,0,0,1,0,0, ,0,3,3,3,3,3,3,3,3,1, , , , ,Importation,Importation,Importation,Importation,Importation,Importation,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
194,2008,1,1960,1,0,24,0, , ,1, , , , , , ,150,130,170,20,40,90,170,170,260, , , , ,0,4,10,6,25,125,0,0,3,2,15,70,264600000,1000000000,1400000000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,15,5,80,1,1,1,1,0,0, ,1,0, , , , , , , ,1, ,1,0,1,1,1, ,1,1, ,0,1,1,1,1,1, ,1,2,4, ,1,2,1, , , , , , , , ,4000000,1500000,100000000,10000000,115500000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,2,3,2,1,2,0,1,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0, , , , , ,1, ,3,2, , ,3,2,2,2,2, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , ,1,1,1,1,2,2,3,2, ,3,1,0,0, , , ,0, , ,0,0,0,0,0,0,1,1,0,1,1, , ,3,3,2,2, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,1, , , , ,Energy,Energy,Energy,Energy,Energy,Energy,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
195,2008,1,1991,1,0,15,1,4,1,1,1, ,0,0,0, ,0,591,668,0,0,0,0,591,668, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,2888655400,3018087400,4965360900, , , ,1,0,1,0,0, ,1,0, , , , , ,1,1, , , ,1,1,1,1,0,0, ,1,0, , , , , , , ,0,1,1,0,1,1,1, ,1,1, ,1,1,1,1,1,1, ,0, , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,3,3,3,2,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,3,3, , ,3,2,3,2,1, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1, , ,0,2,0,0,1,1,0,3, ,3,2,0,0, , , ,1, , ,1,0,1,1,0,1, , , , , , , , , , , , , , , , , , , ,1, ,0,0,0,0,0,1, ,0,3,3,3,3,3,3, , ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
196,2008,0, , ,0,28,0, ,1, , , , , , , ,18,19,22,0,0,0,18,19,22, , , , ,0,0,6,5,11,0,0,0,0,0,0,0,10500000,12500000,14200000, , , ,0,0, , , , , , , , , , , , , , , ,25,1,1,1,0,1,0, ,1,0, , , , , , , ,0, ,1,0,1,0,0, ,0,0, ,1,0,1,1,1,1, ,0, , , , , , , , , , , , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,3,3,2,3,1,2,2,3,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0, , , , , ,1, ,1,0, , ,3,3,2,2,2, ,1, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, , ,0,0,1,1,0,1,1,1, ,1,1,1,1, , , ,0, , ,1,0,1,1,0,1,0,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,1,0,0,0, ,0, , , , , , , , ,1, , , , ,Development policy,Development policy,Development policy,Development policy,Development policy,Development policy,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN,Effective control of inflation through the CBN
197,2008,1,1961,1,0,24,0, ,1,1, , , , , , ,161,161,161,0,0,0,161,161,161, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,253974000,303920000,485671000, , , ,1,1,1,0,0, ,1,0, , , , , ,0,0, , , ,0,1,1,1,0,0, ,1,0, , , , , , , ,0,0,1,1,0,0,1, ,0,0, ,0,0,1,0,0,1, ,1,1, , ,1,3,1,2, , , , , , , ,0, , , ,2000000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,2,1,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1, ,2,2, , ,3,2,2,2,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0,1,0, ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
198,2008,1,1986,1,0,28,0, ,1,1, , , , , , ,75,70,70,0,0,0,75,70,70, , , , ,0,0,2,14,54,0,0,0,0,0,0,0,1200000000,1300000000,1800000000, , , ,0,0, , , , , , , , , , , , , , , ,100,0,1,1,0,1,0, ,1,0, , , , , , , , ,1,0, , ,0,1, ,0,1, ,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , ,5000000, ,5000000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1, ,2,2, , ,2,2,2,2,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , ,2,2,2,2,2,2,2,2, ,3,3, , , , , ,0, , ,0,0,0,0,0,0,1,1,1,1,1, , ,3,2,2,2, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,1, , , , , , , , , , ,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions
199,2008,1,1981, ,0,27,0, , ,1, , , , , , ,12,12,12,0,0,0,12,12,12, , , , ,0,0,2,1,3,6,0,0,0,0,0,0,5000000,5000000,6000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,1,0,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,1,1,1,1,2,1,1,1, ,3,3,1,1, , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,1, , , , ,Import tarrif,Import tarrif,Import tarrif,Import tarrif,Import tarrif,Import tarrif,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services,Encourage patronage for made in Nigeria goods & services
200,2008,1, , ,0,17,1,1,1,1,1, , , , , ,320,325,330,0,0,0,320,325,330, , , , ,0,3,5,10,30,227,0,0,0,0,0,0,70000000,75000000,80000000, , , ,0,1,1,0,0, ,1,0, , , , , ,0, , , , ,1,1,1,1,0,0, ,1,0, , , , , , , ,0,0,0, , ,0,1, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , ,0,0,0,0,3,0,0,3, ,3,0,0,0, , , ,0, , ,0,0,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,0,0,0,3,0,1,0, ,0, , , , , , , , , , , , , , , , , , 
201,2008,1, ,1,0,28,0, ,1,1, , , , , , ,60,70,80,0,0,3,60,70,83, , , , ,0,2,12,16,12,38,0,0,0,0,3,0,400000000,500000000,600000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1, , , ,0,0,1,1, ,1, ,3, ,3,3, , , , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,1, , , , ,Energy,Energy,Energy,Energy,Energy,Energy,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
202,2008,1,1978,0,0,15,0, ,1,1, , , , , , ,40,45,50,0,0,0,40,45,50, , , , ,0,2,10,155,10,13,0,0,0,0,0,0,124648411,108147103,129790491, , , ,1,1,0,1,0, ,1,0, , , , , ,1,1, , , ,0,1,1,1,0,0, ,1,0, , , , , , , , , ,0, , ,0,1, ,1,0, ,0,0,1,1,0,0, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,3,3, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1,1,1,1,1,1,1,1, ,3,1,1,1, , , ,0, , ,0,0,0,1,0,0,0,1,0,1,1, , ,3,3,3,3, , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3,3,3,3,3,3,3,3,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
203,2008,0, , ,0,36,0, , ,0, , , , , , ,5,20,25,0,0,0,5,20,25, , , , ,0,0,2,8,5,10,0,0,0,0,0,0,15000000,20250000,24750000, , , ,1,1,0,1,0, ,1,0, , , , , ,1,1,75,50,25,1,1,1,0,1,0, ,1,0, , , , , , , ,0,0,1,0,1,1,1, ,0,1, ,0,0,1,1,1,1, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,2,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,3,3, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,3,1,2,1,3,3,3,3, ,3,3,1,1, , , ,0, , ,0,0,1,0,0,1,1,1,1,1,1, , ,3,3,3,3, , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3,1,3,3,2,3,3, ,1, , , , ,Foriegn exchange,Foriegn exchange,Foriegn exchange,Foriegn exchange,Foriegn exchange,Foriegn exchange,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions,Protection of locally made goods through import restrictions
204,2008,1,1993,1,0,24,1,1,1,1,0,0,0,0,0,0,328,334,376,0,0,0,328,334,376, , , , ,1,15,115,85,15,100,0,0,0,0,0,0,5167409000,5887078000,4468671000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,20,1,79,1,1,1,1,0,0, ,1,0, , , , , , , ,0,1,1,1,0,1,1, ,0,1, ,1,0,1,0,0,0, ,1,2,6, ,2,1,1, ,2, , , , , , ,15000000, ,63000000, ,78000000,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5, , , , , , , , ,2,2,2,0,3,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0, ,2,3, , ,3,2,3,2,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , ,2,1,1,0,0,0,0,0, ,2,2,0,0, , , ,0, , ,0,0,1,1,0,0,1,1,0,1,0, , ,3,3,2,3, , , , , , , , ,1, ,0,0,0,0,0,0, ,0,2,3,2,3,3,3,3, ,0, , , , , , , , , , , , , , , , , , 
205,2008,1,1978,1,0,24,0, , , , , , , , , ,297,301,311,2,0,0,299,301,311, , , , ,0,41,220,45,3,2,0,0,0,0,0,0,1241949000,1203530000,1503857000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1, , , ,1,1,1, , , , ,1,0, , , , , , , ,0,1,1,1,0,0,1, ,0,1, ,1,1,1,1,1,1, ,1,2,10, ,2,6, ,2, , , , , , , , , , , , ,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,3,3, , ,3,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , ,2,3,2,2,2,2,2,2, ,3,3,2,2, , , ,1, , ,1,0,0,1,0,1, , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,0,0,0, ,0,3,3,3,3,3,3,2, ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
206,2008,1,1996, ,0,25,0, ,1,1,1, , , , , ,50,58,63,0,0,0,50,58,63, , , , ,0,0,3,4,5,51,0,0,0,0,0,0,60000000,70000000,83000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,1,1,1,0,0, ,1,0, , , , , , , ,0,0,0, , ,1,0, ,0,1, ,0,0,1,0,0,0, , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,3,3,1,0,3,2,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,0, , ,0,0,0,0,0,0,2,0, ,3,0,0,0, , , ,0, , ,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,3,3,3,3,3,3,3, ,1, , , , ,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials,Ensure a regular flow of raw materials
